nb_chemin,nombre_de_generation,distance,temps_mis_execution
120,60,11125.900211631062,114241698
120,60,9837.434922861512,114367265
120,60,10895.896958467034,105531505
120,60,9538.262467418304,96578169
120,60,9658.456645049642,94273898
120,60,9946.821890288038,94480936
120,60,10986.287768865544,96232777
120,60,9150.7755373871,95322697
120,60,10284.774818391787,94287113
120,60,9841.284177400968,93981017
120,60,10625.916884991437,95028006
120,60,9937.118745752721,93769170
120,60,10442.41148457697,97348972
120,60,10240.537939600912,93514174
120,60,10127.621000775382,94834013
120,60,10202.524836564486,102816816
120,60,9530.996452164616,114246482
120,60,10610.386055599685,120315170
120,60,10085.691324855508,102980196
120,60,12238.897623450479,107242177
120,60,10105.496734200622,103359214
120,60,10453.47553219832,98710744
120,60,10306.205687762,98947172
120,60,9683.216666648212,96298390
120,60,10469.559057144743,103991871
120,60,10054.713150652029,100184389
120,60,9691.342855971063,109487322
120,60,9880.176885472274,95280672
120,60,9491.701263078194,98389026
120,60,10082.355064856736,94215440
120,60,9207.73188891241,96974939
120,120,9185.611544977985,201071408
120,120,9800.329586889831,219084242
120,120,10365.386398371393,187323596
120,120,9677.702409157453,185900041
120,120,9677.164017185627,185833906
120,120,9699.792319912242,192002036
120,120,9693.960639428005,199775507
120,120,9055.176465077588,195710956
120,120,9626.92698672099,186764872
120,120,9530.421659578535,199938191
120,120,9000.72233827127,192791482
120,120,9272.989428823883,190831980
120,120,10025.853443196,183863584
120,120,10100.724820031044,198206054
120,120,8882.454185393237,196532134
120,120,9580.773009799672,193768330
120,120,9074.39016536235,198466182
120,120,9583.634494407865,199624827
120,120,9686.36109010286,199817185
120,120,9586.878178948364,201358306
120,120,10133.424509756549,201719371
120,120,9319.118200788937,196143688
120,120,10592.361029987665,222754034
120,120,9848.499940179752,200379313
120,120,9377.853229631712,200453275
120,120,9803.435711051034,200724177
120,120,9186.661104773531,227105733
120,120,9222.74464111926,198801968
120,120,10256.556749250793,224298265
120,120,9209.220370965611,197773269
120,120,9232.974844009394,214115213
120,120,9908.160920865099,201259563
120,120,9766.105258201273,192495891
120,120,9604.720062915563,206089368
120,120,10613.286038825103,199647776
120,120,9338.193566067337,192102732
120,120,9312.21421966889,197068924
120,120,9920.346604153267,203954681
120,120,9757.1159052021,220004975
120,120,10053.135017673952,212729525
120,500,9096.334483169685,791494090
120,500,9426.38532606022,825551745
120,500,9291.899495877618,766498968
120,500,8730.064858908347,741549897
120,500,8964.523583082904,770232117
120,500,9040.502729860696,724070359
120,500,8847.783139871852,757887045
120,500,9278.829672637015,738829229
120,500,8969.342413141412,773952319
120,500,9604.636629928757,836053556
120,500,9265.015269163972,770948925
120,500,9037.673864563061,771066087
120,500,8629.056532046448,819439074
120,500,9547.011093336354,839844378
120,500,9114.103717003713,784585622
120,500,9297.827468858524,758066992
120,500,9105.119245594497,757700844
120,500,8723.543793433819,939506078
120,500,9240.168999169662,889373503
120,500,8989.42458105786,772622711
120,500,8837.100876678072,749392591
120,500,9045.037201518559,794912694
120,500,8862.14313448675,776369715
120,500,9039.87617445853,777209595
120,500,9050.970140494746,728733738
120,500,9140.083944348908,735970101
120,500,9019.996242368634,807038100
120,500,9262.630649666065,734877102
120,500,9199.452472894762,776306168
120,500,9633.923161827615,748357557
120,500,9175.38590860473,712586150
120,500,9097.547690238971,692223123
120,500,8689.061828089278,736062267
120,500,9483.569503816927,761689602
120,500,8934.687261536707,701581632
120,500,9174.185187752604,695947746
120,500,9434.365265648858,694132513
120,500,9081.43159404315,702872330
120,500,9130.722294894042,706343602
120,500,9533.322801998753,701307374
120,1000,8920.02977114661,1504167094
120,1000,8924.075190520252,1545518947
120,1000,8794.845422303408,1477612224
120,1000,9053.0982316466,1422766899
120,1000,9166.195476558696,1421226378
120,1000,8981.28809987968,1400251016
120,1000,9148.235076203351,1389779967
120,1000,8954.418103812186,1407718819
120,1000,8918.632789944548,1387667909
120,1000,8863.388294042103,1544688544
120,1000,8936.523063921275,1484009303
120,1000,9218.949345504003,1420756131
120,1000,8955.040044649873,1397668617
120,1000,8990.397368635235,1412842766
120,1000,8846.2689608586,1441207183
120,1000,9110.408054219724,1490252048
120,1000,9064.259337407473,1463223709
120,1000,8848.77614571303,1415325453
120,1000,9143.890506494346,1481014470
120,1000,9350.024898952392,1458423125
120,1000,8912.535411252617,1579739198
120,1000,9012.463298802775,1624278989
120,1000,8802.634878223116,1540767354
120,1000,9056.113523901751,1523010889
120,1000,9041.804428712241,1519415081
120,1000,8876.805360143331,1618070020
120,1000,9079.41818019625,1425205922
120,1000,9016.108732222223,1398947651
120,1000,8822.55099154607,1490047265
120,1000,8755.926174844213,1613118499
120,1000,8955.735626041238,1540219067
120,1000,8953.45255242817,1458836792
120,1000,8879.721901424047,1458238358
120,1000,8849.332396620981,1503030863
120,1000,9184.75278384779,1481153127
120,1000,8737.483946364491,1490206182
120,1000,8800.134317976841,1486254082
120,1000,9176.037052189433,1544475393
120,1000,9063.279561899199,1526194157
120,1000,8983.35940081834,1454647106
150,60,10182.242676122187,114325765
150,60,9893.470654738647,111804455
150,60,9896.80350574507,113507039
150,60,11399.260026240403,119887607
150,60,10010.657862819324,111351562
150,60,10037.525198040767,116265934
150,60,10591.16509883416,119226108
150,60,8893.116021662037,115729631
150,60,10179.632382651584,110414789
150,60,10925.952674864875,114266242
150,60,9504.078703654812,115332084
150,60,9559.581737676437,118686662
150,60,10227.304749585193,122062559
150,60,10464.232918755337,114997791
150,60,8673.748220022111,111397457
150,60,10128.523278456305,111748298
150,60,9542.857802753433,114794752
150,60,9631.263094549056,121753912
150,60,9956.776656159438,119882688
150,60,10289.757906667535,119491481
150,60,9577.316450069517,115544311
150,60,11612.671164137773,112947781
150,60,9882.088190192588,114690120
150,60,11127.015282262482,113639906
150,60,9713.182067710395,115329143
150,60,9902.732603871029,112541103
150,60,10173.543317208894,113861767
150,60,10159.232334830065,110636814
150,60,10393.286614284552,136611919
150,60,10754.705780764994,122538635
150,60,10009.518781048413,137816110
150,60,11708.098856746557,117663247
150,60,9345.634122367666,119020340
150,60,10801.159170596702,115624835
150,60,9755.983704039272,117041473
150,60,10040.91717977253,116189833
150,60,9420.006853790062,116558912
150,60,9823.520482499067,116343517
150,60,10100.534808627955,117115997
150,60,11212.513874059945,113072236
150,120,9651.861106437584,237737576
150,120,9863.029994834184,238528545
150,120,9193.259845911567,221599196
150,120,9313.495359655666,223688982
150,120,9876.632303710721,216162802
150,120,9333.074788526585,215964442
150,120,9763.996284052984,214543810
150,120,9443.646086530622,215101194
150,120,9098.312266921936,217531787
150,120,9623.27697770839,221931164
150,120,9718.964257792859,227653453
150,120,9718.80306346092,224979146
150,120,9387.165581065045,223549807
150,120,9587.239654741037,223955055
150,120,9233.556052344706,223723817
150,120,9872.250266558289,224532877
150,120,10121.041611915258,222385997
150,120,10200.983964999032,227803657
150,120,9262.604478984564,263516834
150,120,9572.263756767434,254965694
150,120,9513.588812707552,238644374
150,120,9503.215631050596,246185511
150,120,9252.85918877371,215514760
150,120,9271.69573957408,234751493
150,120,9876.29000672645,229060844
150,120,9613.568872433289,228465120
150,120,9794.941533049077,214587676
150,120,9692.806322503537,216780372
150,120,9280.363866065922,229436841
150,120,9377.373944496792,246250834
150,120,9251.908527220976,217472173
150,120,9695.632381757241,225118201
150,120,9377.674025132936,256058445
150,120,9433.952957301124,230734539
150,120,9776.688123433829,231613125
150,120,9655.434645642597,219107909
150,120,10843.772039504967,216103636
150,120,9399.080997004057,214145251
150,120,10224.0170575891,215208048
150,120,9531.920156582228,214292527
150,500,9028.32698784219,874859334
150,500,8602.011712117588,1009166409
150,500,8988.483578154883,1051810211
150,500,9160.968144002081,1104661373
150,500,9146.34943881604,938684982
150,500,9169.577365822777,1025022512
150,500,8964.446803840096,978246322
150,500,9270.854580221358,1001927073
150,500,8768.613432616337,997760643
150,500,9246.96984847478,930320544
150,500,8987.478949398668,936538715
150,500,9010.106365556434,950397101
150,500,8906.412944845233,959811832
150,500,8790.71658987139,943285873
150,500,9040.266656871054,934799301
150,500,9247.715462962562,963657942
150,500,8806.463809261882,949775788
150,500,8839.23280514214,939322071
150,500,9148.235076203351,962776991
150,500,9011.654059490662,1030395229
150,500,9276.812997151132,995547519
150,500,9529.002824445619,1005549391
150,500,8723.63546286054,998857772
150,500,9170.322235018895,1039831317
150,500,8789.327100578152,1089596462
150,500,9105.346407996973,1017084116
150,500,9144.40710706049,1078746353
150,500,9193.987440452001,1054773380
150,500,8638.978969898522,1036475802
150,500,9168.488471428602,1021239868
150,500,9147.940928565657,1031274102
150,500,8947.224815728707,1022359485
150,500,9291.530437957901,987825846
150,500,9308.756173659116,1025271287
150,500,9390.025869587982,1062703934
150,500,9004.0668378035,1008290223
150,500,9136.466744517984,980366564
150,500,8928.13082150791,979766250
150,500,9117.505685674412,940238998
150,500,8953.716016378214,916512347
150,1000,8669.319449711405,1872154258
150,1000,9243.289445373737,1868574652
150,1000,8696.961421561624,1834012709
150,1000,8768.2462600896,1885643744
150,1000,8981.939170215412,1836235895
150,1000,9189.158733893344,1888246739
150,1000,8906.838722150354,1896340654
150,1000,8942.742604285388,1874631129
150,1000,8835.33321268938,1900390897
150,1000,8649.554817988439,1874757606
150,1000,8439.649362047723,1886721864
150,1000,8945.40100122591,1866857820
150,1000,8939.434411231277,1871027056
150,1000,8741.912856503473,1896078450
150,1000,8889.580910758548,1907098058
150,1000,9081.42376632413,1914164752
150,1000,8679.050083700964,1907009104
150,1000,8933.888888139923,1893842911
150,1000,8964.116287478959,1907418406
150,1000,8917.701846631438,1910731480
150,1000,8466.954444779278,1902977883
150,1000,8906.27425690143,1921762645
150,1000,8597.103666475428,1902211995
150,1000,8511.716642944337,2121100809
150,1000,8711.787951378445,2088151891
150,1000,9011.654059490662,1903285508
150,1000,8740.653036531916,1901020115
150,1000,8987.478949398668,1881175264
150,1000,8743.547220245757,1912983522
150,1000,8786.857809626104,1922090891
150,1000,8707.94726149564,1977698155
150,1000,8973.454224120182,2043889587
150,1000,9248.788805607062,1965266280
150,1000,9055.269711452871,1900158933
150,1000,9160.160232866801,1869002213
150,1000,8722.468506930065,1744131662
150,1000,8662.095795780988,1798008932
150,1000,8809.898203478384,1789715725
150,1000,9145.11538009973,1715839214
150,1000,8813.178291799375,1722893071
210,60,9537.710090682056,168065390
210,60,9477.08791380704,189410132
210,60,9041.804428712241,169594046
210,60,9511.345266091648,160536445
210,60,9988.973940944754,154867013
210,60,9535.973385161033,165310530
210,60,9599.677126188411,168340679
210,60,9227.327139894718,167131117
210,60,9779.07341153066,169691857
210,60,9505.063571281016,157648072
210,60,10303.094479272622,152651960
210,60,9988.109513186779,173308267
210,60,9947.088729270416,167004165
210,60,10233.764469731008,154267854
210,60,9338.06391530828,154865571
210,60,10709.875413672487,156931878
210,60,10203.634563249825,155506753
210,60,9395.760726225559,153599016
210,60,9514.991709171845,154887238
210,60,9943.993239026728,162610517
210,60,10366.439330164487,154215565
210,60,9624.709518889586,164673776
210,60,9297.821633980182,172364055
210,60,9689.796098663659,151259530
210,60,9987.18557869387,152180691
210,60,9523.618259409468,155009759
210,60,10134.366347934118,155380602
210,60,9554.93106635579,155862919
210,60,9164.288804771517,153449323
210,60,9320.440386019069,167946257
210,60,9633.470230903302,162768949
210,60,9882.216435954297,154231975
210,60,9725.019534516225,153474764
210,60,10441.838812969154,154454370
210,60,9427.966683050254,153995743
210,60,9532.964281707256,155727728
210,60,10106.804754505563,162719082
210,60,9683.680782847257,155862808
210,60,8870.623240637029,155201687
210,60,9697.86831163126,158439074
210,120,9175.642546062296,296605571
210,120,9165.703363577519,323788317
210,120,9381.808036172215,301649595
210,120,9104.874279545238,298899632
210,120,9746.379574248484,298526484
210,120,9296.385109903626,296359745
210,120,9528.63442321647,296522009
210,120,9372.793880417523,300195721
210,120,9160.857026316857,296660736
210,120,9469.193601511708,298704207
210,120,9163.353085566256,298888408
210,120,9382.325150174625,318760912
210,120,9254.97755176912,294984636
210,120,9367.619894454312,299402333
210,120,9631.092482612541,298835135
210,120,9214.13229753424,299846504
210,120,9686.310337164408,297642479
210,120,9212.77692658763,300946756
210,120,9519.561045349354,297950975
210,120,8750.788028355591,311025130
210,120,8911.844125306423,348024031
210,120,9244.34653999546,370878385
210,120,9089.769009892352,331771684
210,120,9252.563898126138,319797230
210,120,9228.993264768955,319484113
210,120,9311.663787902895,316343430
210,120,9323.92549369186,318401351
210,120,9468.891008911161,316236218
210,120,9268.736239065352,320895740
210,120,9155.004127237895,317716657
210,120,8969.755701369633,317943297
210,120,9357.321313467737,315114533
210,120,9728.332850031815,321396244
210,120,9337.311994575688,316872553
210,120,9617.643072901428,317251288
210,120,9579.89350364182,314232117
210,120,9440.223877147546,317050802
210,120,9337.837363283694,316905264
210,120,9355.004344334428,314747241
210,120,9236.963081522948,319056193
210,500,8870.313407698912,1304411638
210,500,8944.220947271302,1293727468
210,500,9019.266366369673,1279952938
210,500,9212.133537390047,1199427191
210,500,8909.313132406398,1219522554
210,500,8784.759174149563,1209054227
210,500,9058.65710806706,1207734734
210,500,8912.48084342623,1254527420
210,500,8879.962246887208,1283772973
210,500,8936.97988520372,1275301247
210,500,9201.691345016376,1248394570
210,500,9182.597350795579,1200098595
210,500,8998.368605813677,1211438200
210,500,8894.379537141607,1285692355
210,500,9322.86426801526,1527792576
210,500,8883.093040466143,1560272307
210,500,8775.28050759109,1439680803
210,500,9318.156039084653,1383271582
210,500,8930.325701835758,1362984917
210,500,8810.378758116996,1494618426
210,500,8825.188120370049,1551080856
210,500,9334.467029453874,1495979227
210,500,9084.870999244506,1346227547
210,500,8891.326797360027,1347152882
210,500,9148.235076203351,1341180909
210,500,9223.485854197601,1335541859
210,500,9216.112600281936,1399126696
210,500,8979.823899509283,1377734931
210,500,9346.80444776332,1349115513
210,500,9004.339576199935,1409324611
210,500,9057.900504025496,1405539573
210,500,8784.391373611259,1275906899
210,500,8647.015198620355,1541821343
210,500,9011.654059490662,1528735705
210,500,9079.131487681452,1469049296
210,500,9213.449608008188,1414999151
210,500,9100.893358768617,1275764226
210,500,9240.161206720571,1351383272
210,500,8725.763338419729,1382623313
210,500,8855.933941955418,1366731029
210,1000,9110.000069181995,2489150839
210,1000,8829.634980699557,2528135020
210,1000,8621.389284655366,2470164709
210,1000,8789.545787000427,2572031769
210,1000,8831.059635507901,2596905039
210,1000,8539.720922592565,2592595069
210,1000,8740.653036531916,2487070111
210,1000,8947.224815728707,2488708206
210,1000,8658.317338345274,2499220469
210,1000,8658.170758623157,2461228665
210,1000,8610.23617023822,2403658687
210,1000,8484.042719224914,2418849284
210,1000,8659.471440462397,2595688968
210,1000,8725.207087511775,2973175741
210,1000,8384.512440610855,2771183931
210,1000,8641.082914740706,2451927710
210,1000,8710.968694760997,2553947334
210,1000,9040.502729860696,2556612752
210,1000,8791.331216009712,2449381787
210,1000,8751.19266427209,2436680307
210,1000,8789.327100578152,2613388115
210,1000,8771.495300083692,2596031339
210,1000,8986.402625753368,2616195439
210,1000,8661.19011594831,2590387410
210,1000,8599.824152314528,2625534330
210,1000,8603.041796029087,2591341458
210,1000,9069.717688468876,2623247989
210,1000,8641.082914740706,2587459605
210,1000,8703.13920646058,2531129869
210,1000,8635.512359125329,2603966304
210,1000,8660.247455012626,2614052163
210,1000,8246.621079048511,2466018725
210,1000,9096.401075777745,2466677436
210,1000,8741.912856503473,2436245117
210,1000,8751.743887459725,2456936800
210,1000,8531.113136011792,2436797951
210,1000,8501.091394172267,2458191423
210,1000,8515.281048221368,2439933140
210,1000,9101.05465151714,2468042534
210,1000,9110.438160801452,2455720064
300,60,9079.260114236877,219495662
300,60,8790.101568175653,228104453
300,60,9519.959131865753,218106658
300,60,9931.35709640233,221511310
300,60,9050.245152905723,224038035
300,60,9851.281563888866,229807743
300,60,9708.570235909889,226810867
300,60,9643.307853105041,233762597
300,60,9172.533599118144,232329713
300,60,9525.813294131438,226065356
300,60,9533.531851062142,220608370
300,60,9759.165056493726,219787817
300,60,8981.840464264002,221231939
300,60,9155.169165091998,222384190
300,60,10022.652928405932,223185150
300,60,9285.603953652917,219891822
300,60,10011.4917517916,262330457
300,60,10820.302390250286,225154995
300,60,9002.914126983778,224043172
300,60,9870.515648767254,225536528
300,60,8933.395140161474,225621730
300,60,9796.444376523563,218809354
300,60,9632.40339160507,218689588
300,60,9759.751506491595,220279622
300,60,9040.502729860696,218364412
300,60,9225.110586789113,220215425
300,60,8669.319449711405,218856892
300,60,9581.873522159263,219928591
300,60,9509.356736290867,218914699
300,60,8988.483578154883,218648548
300,60,9958.040468682595,217954568
300,60,9640.157183638043,235976116
300,60,9732.222949260968,223001144
300,60,9662.270529177116,218257559
300,60,9528.361614763719,222403411
300,60,9150.13188232083,220394251
300,60,9508.284288879762,227524876
300,60,9245.550883167052,224679140
300,60,9298.405370563236,219601204
300,60,9762.234051196057,217815106
300,120,9609.060377455413,439200029
300,120,8968.786162233459,446681073
300,120,9182.597350795579,443984720
300,120,8989.42458105786,435967624
300,120,9178.691587467132,448194669
300,120,9485.000363102246,474275278
300,120,9632.199420227775,442552428
300,120,9250.845136888745,468857150
300,120,9166.402208193998,442885438
300,120,8810.79677299699,435956928
300,120,9062.357968153763,427892063
300,120,9833.293231887477,428962349
300,120,9273.909167763559,429682235
300,120,9080.33315771671,510439173
300,120,8960.999206233972,454157319
300,120,9598.899761506149,427139604
300,120,9327.281948495192,429653001
300,120,9530.237426267277,428731072
300,120,8954.895596308494,434939309
300,120,9124.358437229519,425087922
300,120,9249.220283004024,429590002
300,120,8902.149487933923,431924873
300,120,9264.624490229937,427980063
300,120,8852.792186442546,428423002
300,120,9076.561810810426,470284682
300,120,9044.646173102386,440302449
300,120,9547.04165231821,429081907
300,120,9672.187063482334,430104646
300,120,8949.901318909404,427772633
300,120,9332.094617394376,429647324
300,120,8900.738370518153,430475180
300,120,9297.642868395511,430446172
300,120,9445.899170817447,434870477
300,120,8928.13082150791,439198221
300,120,9411.777822856686,437012146
300,120,9867.701514305953,434310481
300,120,9704.96916337875,438504815
300,120,9342.789590465936,435235843
300,120,9106.965459654846,434912178
300,120,8823.954571637323,430209714
300,500,9183.238084534956,1847206650
300,500,9108.238891798575,1806265684
300,500,9238.323472299478,1789411555
300,500,8814.657704775764,1796362355
300,500,8451.993928631475,1776690594
300,500,8927.947018821898,1774608245
300,500,8974.757116018342,1799921320
300,500,8987.927327246929,1780639953
300,500,8781.154410408886,1780196675
300,500,8892.042978182204,1801922763
300,500,8602.761674969572,1762638543
300,500,8638.439094636791,1767107447
300,500,8773.180457824488,1752629426
300,500,8796.07334058709,1749427940
300,500,8960.999206233972,1765790358
300,500,8830.19123160751,1746974129
300,500,8673.989945345153,1749381579
300,500,8712.310442135768,1771353676
300,500,8808.300292174543,1751325837
300,500,8750.652789010357,1753060075
300,500,8995.25620106907,1765872281
300,500,8920.428103841601,1777520640
300,500,8581.077618697876,1740736976
300,500,8788.42302679575,1796324456
300,500,9116.349794811857,1769017137
300,500,8947.224815728707,1743472895
300,500,8684.733167123344,1802059727
300,500,8830.19123160751,1857145122
300,500,8713.864019333636,1764513967
300,500,8846.2689608586,1830270167
300,500,9149.577067474143,1766823589
300,500,8876.891746062807,1762315686
300,500,8938.096570799558,1749778736
300,500,8892.277418547937,1757247245
300,500,8857.603737858792,1753521489
300,500,9160.65375834128,1761712716
300,500,8887.94867078461,1741537654
300,500,8890.34384580599,1778777947
300,500,9090.242355770211,1791275770
300,500,8676.10542062144,1816948876
300,1000,8917.690316986827,3543407093
300,1000,8898.703262903773,3855087672
300,1000,9107.710859499777,3987367828
300,1000,9000.817797809408,4893735549
300,1000,8602.761674969572,4092260749
300,1000,9128.493584037034,4294108508
300,1000,8891.326797360027,4078077955
300,1000,8615.710205149382,4544749827
300,1000,9223.238942006052,3997840380
300,1000,8602.761674969572,3948857334
300,1000,8799.502713616106,4262279166
300,1000,8698.837685971963,4138623692
300,1000,8984.899374270657,4535538754
300,1000,8865.136753026298,4061643765
300,1000,8684.46448368578,4053279728
300,1000,8738.17791925154,4410545050
300,1000,9086.423942100948,3907316019
300,1000,8786.59273289417,3703396621
300,1000,8768.150800551462,4000265019
300,1000,8701.474673854822,4202977369
300,1000,8582.173744867561,4601672932
300,1000,8570.489496294756,3955867221
300,1000,8991.930138647997,4151432041
300,1000,9273.054460562385,4113360125
300,1000,9110.408054219724,3931264533
300,1000,8868.27850853917,4052612529
300,1000,8994.78386077143,3623814493
300,1000,8448.672677172912,3644558627
300,1000,9328.012172790295,3744221543
300,1000,8741.912856503473,3703018200
300,1000,9003.181678209441,4429809459
300,1000,8528.63509205145,4175029470
300,1000,8619.163560340992,3720451313
300,1000,8678.649089701476,4740101177
300,1000,8650.535451069492,3882664711
300,1000,8733.178640039787,4057199032
300,1000,8976.627349499044,4233531029
300,1000,8531.669386919746,4092455762
300,1000,8472.933178600555,4035056979
300,1000,8810.076368063916,4001655212
